season,week,posteam,defteam,full_player_name,position,xFP_nonQB,ffpts_total_nonQB,xFP_left_short,xFP_middle_short,xFP_right_short,xFP_left_inter,xFP_middle_inter,xFP_right_inter,xFP_left_deep,xFP_middle_deep,xFP_right_deep
2019,11,DAL,DET,Blake Jarwin,TE,1.4262808561325073,2.5,0,0,0,0,2.5,0,0,0,0
2019,11,DAL,DET,Jason Witten,TE,1.4338523149490356,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Ezekiel Elliott,RB,0.4222452640533447,0.1,0,0.1,0,0,0,0,0,0,0
2019,11,DAL,DET,Michael Gallup,WR,2.2357966899871826,5.1000000000000005,0,0,0,0,0,0,0,0,5.1000000000000005
2019,11,DAL,DET,Ezekiel Elliott,RB,0.606609582901001,0.8,0,0.8,0,0,0,0,0,0,0
2019,11,DAL,DET,Ezekiel Elliott,RB,2.834622383117676,6.1,0,6.1,0,0,0,0,0,0,0
2019,11,DET,DAL,JD McKissic,RB,1.4500532150268555,3.2,0,0,0,0,0,3.2,0,0,0
2019,11,DET,DAL,Bo Scarbrough,RB,0.46694186329841614,-0.6000000000000001,0,0,-0.6000000000000001,0,0,0,0,0,0
2019,11,DET,DAL,Danny Amendola,WR,1.5683467388153076,1.7000000000000002,0,0,0,0,1.7000000000000002,0,0,0,0
2019,11,DET,DAL,Kenny Golladay,WR,0.24270445108413696,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Michael Gallup,WR,1.5085442066192627,2,0,0,0,2,0,0,0,0,0
2019,11,DAL,DET,Randall Cobb,WR,1.930934190750122,5.9,0,0,0,0,0,0,5.9,0,0
2019,11,DAL,DET,Jason Witten,TE,1.4986931085586548,1.5,0,0,0,0,1.5,0,0,0,0
2019,11,DAL,DET,Randall Cobb,WR,4.170392990112305,8.9,0,0,0,0,0,0,0,8.9,0
2019,11,DET,DAL,Marvin Jones,WR,1.4479213953018188,1.2,0,0,1.2,0,0,0,0,0,0
2019,11,DET,DAL,JD McKissic,RB,0.41817325353622437,0.6000000000000001,0,0.6000000000000001,0,0,0,0,0,0,0
2019,11,DET,DAL,Bo Scarbrough,RB,0.4854527711868286,0.1,0.1,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Bo Scarbrough,RB,0.4452400803565979,0.6000000000000001,0,0.6000000000000001,0,0,0,0,0,0,0
2019,11,DET,DAL,JD McKissic,RB,1.4173736572265625,2.1,0,0,0,2.1,0,0,0,0,0
2019,11,DET,DAL,Marvin Jones,WR,0.4934045672416687,-0.4,0,0,-0.4,0,0,0,0,0,0
2019,11,DET,DAL,Bo Scarbrough,RB,0.44473594427108765,0,0,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Marvin Hall,WR,2.1199076175689697,4.9,0,0,0,0,0,0,4.9,0,0
2019,11,DET,DAL,Marvin Jones,WR,1.7348048686981201,8.1,0,0,0,0,0,0,0,0,8.1
2019,11,DAL,DET,Randall Cobb,WR,1.9592244625091553,4.300000000000001,0,0,0,0,0,0,0,0,4.300000000000001
2019,11,DAL,DET,Ezekiel Elliott,RB,0.5136836171150208,0.5,0.5,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Michael Gallup,WR,1.4584481716156006,1.7000000000000002,0,0,0,0,0,1.7000000000000002,0,0,0
2019,11,DAL,DET,Ezekiel Elliott,RB,0.44477808475494385,0.2,0,0.2,0,0,0,0,0,0,0
2019,11,DAL,DET,Jason Witten,TE,1.2584819793701172,1.5,0,0,0,0,1.5,0,0,0,0
2019,11,DAL,DET,Amari Cooper,WR,1.7110477685928345,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Michael Gallup,WR,1.6881974935531616,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Randall Cobb,WR,2.137866973876953,0,0,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Bo Scarbrough,RB,0.4510023593902588,0.4,0,0.4,0,0,0,0,0,0,0
2019,11,DET,DAL,Danny Amendola,WR,1.384525179862976,1.8,0,0,0,0,0,1.8,0,0,0
2019,11,DET,DAL,JD McKissic,RB,1.4312498569488525,1.7000000000000002,1.7000000000000002,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Bo Scarbrough,RB,0.30279862880706787,0.5,0,0.5,0,0,0,0,0,0,0
2019,11,DET,DAL,Bo Scarbrough,RB,0.4854527711868286,0.1,0,0,0.1,0,0,0,0,0,0
2019,11,DET,DAL,Ty Johnson,RB,0.47604939341545105,0.1,0,0.1,0,0,0,0,0,0,0
2019,11,DET,DAL,Kenny Golladay,WR,1.3974038362503052,0,0,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Logan Thomas,TE,1.754363775253296,0,0,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Danny Amendola,WR,1.1893558502197266,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Amari Cooper,WR,1.8801969289779663,2.5,0,0,0,0,0,0,0,0,2.5
2019,11,DAL,DET,Ezekiel Elliott,RB,0.5063023567199707,0.2,0,0,0.2,0,0,0,0,0,0
2019,11,DAL,DET,Jason Witten,TE,1.4664479494094849,1.5,0,0,0,1.5,0,0,0,0,0
2019,11,DAL,DET,Jason Witten,TE,1.9655637741088867,2.1,0,0,0,0,0,0,0,2.1,0
2019,11,DAL,DET,Tavon Austin,WR,2.111847400665283,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Amari Cooper,WR,1.6357626914978027,2.6,0,0,0,0,0,0,0,0,2.6
2019,11,DAL,DET,Tony Pollard,RB,1.474372386932373,1.8,0,1.8,0,0,0,0,0,0,0
2019,11,DAL,DET,Ezekiel Elliott,RB,0.43769675493240356,0.30000000000000004,0,0.30000000000000004,0,0,0,0,0,0,0
2019,11,DAL,DET,Tony Pollard,RB,1.552561640739441,1.2,0,0,1.2,0,0,0,0,0,0
2019,11,DAL,DET,Ezekiel Elliott,RB,1.551910400390625,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Ezekiel Elliott,RB,1.5945448875427246,8.7,0,0,8.7,0,0,0,0,0,0
2019,11,DET,DAL,Ty Johnson,RB,1.4479213953018188,1,1,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Danny Amendola,WR,1.7173068523406982,3.1,0,0,0,0,0,0,0,0,3.1
2019,11,DET,DAL,Marvin Jones,WR,1.9556766748428345,9.5,0,0,0,0,0,0,0,9.5,0
2019,11,DAL,DET,Amari Cooper,WR,1.9763498306274414,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Michael Gallup,WR,1.437467098236084,1.6,0,0,0,0,0,1.6,0,0,0
2019,11,DAL,DET,Michael Gallup,WR,1.6258838176727295,3.2,0,0,0,0,0,0,0,0,3.2
2019,11,DAL,DET,Ezekiel Elliott,RB,0.5046841502189636,0.1,0,0,0.1,0,0,0,0,0,0
2019,11,DAL,DET,Randall Cobb,WR,1.6429466009140015,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Michael Gallup,WR,1.1101562976837158,0,0,0,0,0,0,0,0,0,0
2019,11,DET,DAL,Ty Johnson,RB,0.472112238407135,0.5,0,0.5,0,0,0,0,0,0,0
2019,11,DET,DAL,Kenny Golladay,WR,3.7828049659729004,4.4,0,0,0,0,0,0,0,4.4,0
2019,11,DET,DAL,Kenny Golladay,WR,1.4622524976730347,0,0,0,0,0,0,0,0,0,0
2019,11,DET,DAL,JD McKissic,RB,1.1976335048675537,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Ezekiel Elliott,RB,0.46326664090156555,0,0,0,0,0,0,0,0,0,0
2019,11,DAL,DET,Blake Jarwin,TE,1.4883291721343994,3.3000000000000003,0,0,0,0,0,3.3000000000000003,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.49317482113838196,1.1,0,0,1.1,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,1.7636865377426147,4.1,0,0,0,0,0,0,0,0,4.1
2019,11,DEN,MIN,Phillip Lindsay,RB,0.49964094161987305,0.2,0.2,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.49694836139678955,0.4,0.4,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,1.4299697875976563,1.3,0,1.3,0,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.41225069761276245,0.30000000000000004,0.30000000000000004,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,0.6875278949737549,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.48549550771713257,-0.1,0,0,-0.1,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.4967323839664459,0.4,0.4,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,1.4664479494094849,1.2,0,0,0,0,0,1.2,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,1.4204614162445068,1.2,0,0,0,0,0,1.2,0,0,0
2019,11,DEN,MIN,Royce Freeman,RB,0.4878700077533722,1,0,1,0,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,2.918242931365967,5.800000000000001,0,0,0,0,0,0,5.800000000000001,0,0
2019,11,DEN,MIN,Royce Freeman,RB,0.44477808475494385,0.5,0,0.5,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,1.6032732725143433,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,1.6032732725143433,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Troy Fumagalli,TE,1.6032732725143433,7.3,0,0,0,0,7.3,0,0,0,0
2019,11,MIN,DEN,Irv Smith,TE,1.4312498569488525,1.4,0,0,0,1.4,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,1.414092779159546,1.6,0,0,0,0,0,1.6,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.4510023593902588,0.1,0,0.1,0,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,1.4312498569488525,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Tim Patrick,WR,3.2341840267181396,4.800000000000001,0,0,0,0,0,0,0,0,4.800000000000001
2019,11,DEN,MIN,Courtland Sutton,WR,0.5054615139961243,0.9,0,0,0.9,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.44583356380462646,0.6000000000000001,0,0.6000000000000001,0,0,0,0,0,0,0
2019,11,DEN,MIN,Tim Patrick,WR,1.6670697927474976,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.5827574729919434,0.8,0,0,0.8,0,0,0,0,0,0
2019,11,DEN,MIN,Royce Freeman,RB,0.721906304359436,0.1,0,0,0.1,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,0.5051165819168091,0.1,0.1,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.6503530740737915,0.5,0.5,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Royce Freeman,RB,3.5225424766540527,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Alexander Mattison,RB,0.5072450637817383,-0.1,-0.1,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Alexander Mattison,RB,0.5072450637817383,0.6000000000000001,0.6000000000000001,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Irv Smith,TE,1.553812026977539,1.6,0,0,0,0,1.6,0,0,0,0
2019,11,MIN,DEN,Alexander Mattison,RB,0.4804924428462982,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.5136740207672119,0.1,0,0.1,0,0,0,0,0,0,0
2019,11,MIN,DEN,Ameer Abdullah,RB,1.4264156818389893,1.5,0,0,1.5,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.5063023567199707,-0.1,0,0,-0.1,0,0,0,0,0,0
2019,11,DEN,MIN,Royce Freeman,RB,0.5063023567199707,0.9,0.9,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.4725396931171417,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,1.6288442611694336,2.5,0,0,0,0,2.5,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,1.4664479494094849,1.1,1.1,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Devontae Booker,RB,1.457200288772583,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.5714882016181946,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,2.8540079593658447,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,4.335232734680176,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Kyle Rudolph,TE,1.5322881937026978,2,0,0,0,0,2,0,0,0,0
2019,11,MIN,DEN,Kyle Rudolph,TE,1.8573664426803589,2.4000000000000004,0,0,0,0,0,0,0,0,2.4000000000000004
2019,11,MIN,DEN,Dalvin Cook,RB,1.3555829524993896,0.7,0.7,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Kyle Rudolph,TE,1.586782693862915,1.6,0,0,0,1.6,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,1.505690336227417,1.9,0,0,0,0,0,1.9,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.4720746874809265,0.2,0.2,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,1.8028943538665771,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,1.419362187385559,1.9,0,0,0,1.9,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.3375396132469177,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Stefon Diggs,WR,2.2905375957489014,5.4,0,0,0,0,0,0,5.4,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.8372222185134888,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Irv Smith,TE,3.94075345993042,8,0,0,0,0,8,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.5063023567199707,0.7000000000000001,0,0,0.7000000000000001,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,1.435900092124939,1.5,0,0,0,1.5,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,1.4664479494094849,1.7000000000000002,1.7000000000000002,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,1.4059160947799683,1.5,0,0,0,0,0,1.5,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,0.5314911603927612,-0.2,0,0,-0.2,0,0,0,0,0,0
2019,11,DEN,MIN,Tim Patrick,WR,1.908811092376709,3.9000000000000004,0,0,0,0,0,0,3.9000000000000004,0,0
2019,11,DEN,MIN,Royce Freeman,RB,0.5289809107780457,0.1,0,0,0.1,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,1.5255666971206665,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Devontae Booker,RB,0.7329728603363037,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,1.4479213953018188,1.2,0,0,0,0,1.2,0,0,0,0
2019,11,MIN,DEN,Stefon Diggs,WR,1.4475748538970947,1.7000000000000002,0,0,0,0,1.7000000000000002,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.3433018922805786,0.2,0,0.2,0,0,0,0,0,0,0
2019,11,MIN,DEN,Kyle Rudolph,TE,1.2319531440734863,1.5,0,0,0,1.5,0,0,0,0,0
2019,11,MIN,DEN,Tyler Conklin,TE,2.1827173233032227,3,0,0,0,0,0,0,0,3,0
2019,11,MIN,DEN,Olabisi Johnson,WR,2.2905375957489014,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Laquon Treadwell,WR,1.505690336227417,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Ameer Abdullah,RB,0.5315453410148621,0.5,0.5,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Ameer Abdullah,RB,1.455845832824707,1.6,0,1.6,0,0,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,1.5365118980407715,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.5225459337234497,0.5,0,0,0.5,0,0,0,0,0,0
2019,11,MIN,DEN,Stefon Diggs,WR,1.4477369785308838,1.7000000000000002,0,0,0,1.7000000000000002,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,1.4824527502059937,1.9,1.9,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,0.8019865155220032,0.5,0,0,0.5,0,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,2.4849705696105957,1.3,0,0,0,0,0,1.3,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,2.1620898246765137,6.3,0,0,6.3,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.5063023567199707,0.6000000000000001,0.6000000000000001,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.4402676820755005,0.30000000000000004,0,0.30000000000000004,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,0.4725396931171417,-0.5,0,0,-0.5,0,0,0,0,0,0
2019,11,MIN,DEN,Tyler Conklin,TE,1.2204973697662354,0,0,0,0,0,0,0,0,0,0
2019,11,MIN,DEN,Tyler Conklin,TE,1.6059812307357788,1.8,0,0,0,0,1.8,0,0,0,0
2019,11,MIN,DEN,Stefon Diggs,WR,2.1942942142486572,12.4,0,0,0,0,0,0,0,12.4,0
2019,11,DEN,MIN,Tim Patrick,WR,1.7841222286224365,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,4.409187316894531,5.3,0,0,0,0,0,0,0,5.3,0
2019,11,DEN,MIN,Royce Freeman,RB,0.44477808475494385,0.30000000000000004,0,0.30000000000000004,0,0,0,0,0,0,0
2019,11,DEN,MIN,Troy Fumagalli,TE,1.4766590595245361,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Devontae Booker,RB,0.5775737762451172,0.4,0,0,0.4,0,0,0,0,0,0
2019,11,MIN,DEN,Dalvin Cook,RB,1.4510092735290527,3.1,0,0,3.1,0,0,0,0,0,0
2019,11,MIN,DEN,Olabisi Johnson,WR,1.4049180746078491,1.6,0,0,0,0,0,1.6,0,0,0
2019,11,MIN,DEN,Stefon Diggs,WR,1.4179221391677856,1.9,0,0,0,0,0,1.9,0,0,0
2019,11,MIN,DEN,Kyle Rudolph,TE,1.6407700777053833,10.2,0,0,0,0,0,0,10.2,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,1.7633945941925049,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Royce Freeman,RB,1.4173736572265625,2.4000000000000004,0,0,2.4000000000000004,0,0,0,0,0,0
2019,11,DEN,MIN,Royce Freeman,RB,0.502403974533081,0.2,0.2,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.49971142411231995,0.5,0.5,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Courtland Sutton,WR,1.41532564163208,2.2,0,0,0,2.2,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,1.4455323219299316,2.1,0,0,0,0,2.1,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.44473594427108765,0.4,0,0.4,0,0,0,0,0,0,0
2019,11,DEN,MIN,Troy Fumagalli,TE,1.5528815984725952,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,1.437046766281128,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Tim Patrick,WR,1.4351342916488647,1.6,0,0,0,0,1.6,0,0,0,0
2019,11,DEN,MIN,Phillip Lindsay,RB,0.5231602787971497,0.5,0.5,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Tim Patrick,WR,2.2371625900268555,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Tim Patrick,WR,1.5294939279556274,1.4,0,0,0,0,1.4,0,0,0,0
2019,11,DEN,MIN,Tim Patrick,WR,3.7785093784332275,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,3.7785093784332275,0,0,0,0,0,0,0,0,0,0
2019,11,DEN,MIN,Noah Fant,TE,3.6348726749420166,0,0,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.43758624792099,0.4,0,0.4,0,0,0,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.3933101892471313,1.7000000000000002,0,0,0,0,1.7000000000000002,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.4176920652389526,2,0,0,0,0,2,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.5046841502189636,0.2,0,0,0.2,0,0,0,0,0,0
2019,11,BAL,HOU,Miles Boykin,WR,2.2344603538513184,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Hayden Hurst,TE,1.4333608150482178,2.2,0,0,0,2.2,0,0,0,0,0
2019,11,BAL,HOU,Miles Boykin,WR,2.3978257179260254,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Marquise Brown,WR,1.0505473613739014,0,0,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.4777989387512207,0.1,0,0,0.1,0,0,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.297600507736206,2.3,0,0,0,2.3,0,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.5084484815597534,2.1,0,0,0,0,2.1,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.48608875274658203,0.5,0.5,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.4668399691581726,0.4,0,0,0.4,0,0,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.44056612253189087,-0.1,0,0,-0.1,0,0,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.6246111392974854,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.5063023567199707,0.4,0,0,0.4,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.4892435669898987,0.2,0,0,0.2,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.5136836171150208,0.4,0.4,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.4979727268218994,0.2,0,0,0.2,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,1.5153777599334717,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Andrews,TE,1.2420837879180908,0.8,0,0.8,0,0,0,0,0,0,0
2019,11,HOU,BAL,Duke Johnson,RB,0.47999462485313416,0.6000000000000001,0,0,0.6000000000000001,0,0,0,0,0,0
2019,11,HOU,BAL,Duke Johnson,RB,0.4707157611846924,0.1,0,0,0.1,0,0,0,0,0,0
2019,11,HOU,BAL,Kenny Stills,WR,1.3370287418365479,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Nick Boyle,TE,1.4505236148834229,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.48974043130874634,1.1,0,0,1.1,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Andrews,TE,1.4087488651275635,1.8,0,0,0,0,0,1.8,0,0,0
2019,11,BAL,HOU,Hayden Hurst,TE,1.465491771697998,1.4,0,0,0,0,1.4,0,0,0,0
2019,11,BAL,HOU,Gus Edwards,RB,0.5046841502189636,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,11,BAL,HOU,Nick Boyle,TE,1.4807789325714111,2.3,0,0,0,0,0,2.3,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.44477808475494385,0.4,0,0.4,0,0,0,0,0,0,0
2019,11,BAL,HOU,Seth Roberts,WR,2.926861047744751,8.5,0,0,0,0,0,0,0,8.5,0
2019,11,HOU,BAL,Darren Fells,TE,1.3310213088989258,2.8,0,0,2.8,0,0,0,0,0,0
2019,11,HOU,BAL,Duke Johnson,RB,0.4854527711868286,0.4,0.4,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Marquise Brown,WR,1.8798465728759766,2.7,0,0,0,0,0,0,2.7,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.5054615139961243,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,11,BAL,HOU,Gus Edwards,RB,0.5197469592094421,2.5,2.5,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Andrews,TE,3.0274436473846436,8.8,0,0,0,0,0,0,0,8.8,0
2019,11,HOU,BAL,Keke Coutee,WR,1.4146041870117188,1.6,0,0,0,0,1.6,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.4479213953018188,1.2,1.2,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.8448913097381592,0,0,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.834938883781433,0,0,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Kenny Stills,WR,1.3611433506011963,1.9,0,0,0,0,0,1.9,0,0,0
2019,11,HOU,BAL,Kenny Stills,WR,1.8348268270492554,2.1,0,0,0,0,0,0,0,2.1,0
2019,11,HOU,BAL,Jordan Akins,TE,1.9122525453567505,2.5,0,0,0,0,0,0,0,2.5,0
2019,11,HOU,BAL,DeAndre Hopkins,WR,1.3912203311920166,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.4725396931171417,0.2,0,0,0.2,0,0,0,0,0,0
2019,11,BAL,HOU,Gus Edwards,RB,0.527235746383667,0.30000000000000004,0.30000000000000004,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Willie Snead,WR,1.4353314638137817,2,0,0,0,0,0,2,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,0.5507551431655884,-0.1,-0.1,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,1.555114984512329,9.5,0,0,9.5,0,0,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.5072450637817383,0.2,0.2,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Kenny Stills,WR,1.3902223110198975,2.3,0,0,0,0,2.3,0,0,0,0
2019,11,HOU,BAL,Jordan Akins,TE,1.3127596378326416,0,0,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Darren Fells,TE,1.330442190170288,0,0,0,0,0,0,0,0,0,0
2019,11,BAL,HOU,Justice Hill,RB,1.4883291721343994,1.9,0,0,1.9,0,0,0,0,0,0
2019,11,BAL,HOU,Willie Snead,WR,1.6308646202087402,1.3,0,0,1.3,0,0,0,0,0,0
2019,11,BAL,HOU,Mark Ingram,RB,1.8074768781661987,1,1,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Kenny Stills,WR,1.4146041870117188,0,0,0,0,0,0,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.519520103931427,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,11,HOU,BAL,Keke Coutee,WR,1.2945127487182617,2.1,0,0,0,2.1,0,0,0,0,0
2019,11,HOU,BAL,Carlos Hyde,RB,0.5137578248977661,0.6000000000000001,0.6000000000000001,0,0,0,0,0,0,0,0
